app_id,game_name,Month,Avg. Players,Gain,% Gain,Peak Players
1203220,NARAKA: BLADEPOINT,February 2023,"50,894.2","+1,516.0",+3.07%,"144,657"
1203220,NARAKA: BLADEPOINT,January 2023,"49,378.2","-3,084.2",-5.88%,"124,913"
1203220,NARAKA: BLADEPOINT,December 2022,"52,462.4",-611.3,-1.15%,"155,107"
1203220,NARAKA: BLADEPOINT,November 2022,"53,073.7",+219.2,+0.41%,"166,259"
1203220,NARAKA: BLADEPOINT,October 2022,"52,854.5","-3,255.0",-5.80%,"162,366"
1203220,NARAKA: BLADEPOINT,September 2022,"56,109.5","+1,572.5",+2.88%,"149,175"
1203220,NARAKA: BLADEPOINT,August 2022,"54,537.0","+13,709.1",+33.58%,"165,639"
1203220,NARAKA: BLADEPOINT,July 2022,"40,827.9","-1,524.3",-3.60%,"106,751"
1203220,NARAKA: BLADEPOINT,June 2022,"42,352.2","-7,194.1",-14.52%,"109,793"
1203220,NARAKA: BLADEPOINT,May 2022,"49,546.2","-5,540.4",-10.06%,"129,636"
1203220,NARAKA: BLADEPOINT,April 2022,"55,086.6","-4,374.0",-7.36%,"146,195"
1203220,NARAKA: BLADEPOINT,March 2022,"59,460.6","+5,160.8",+9.50%,"165,976"
1203220,NARAKA: BLADEPOINT,February 2022,"54,299.8",+749.0,+1.40%,"148,721"
1203220,NARAKA: BLADEPOINT,January 2022,"53,550.8","-7,639.7",-12.49%,"138,595"
1203220,NARAKA: BLADEPOINT,December 2021,"61,190.6","+12,265.4",+25.07%,"186,707"
1203220,NARAKA: BLADEPOINT,November 2021,"48,925.2","-2,806.0",-5.42%,"154,161"
1203220,NARAKA: BLADEPOINT,October 2021,"51,731.2","-12,541.0",-19.51%,"141,344"
1203220,NARAKA: BLADEPOINT,September 2021,"64,272.2","+9,104.1",+16.50%,"160,720"
1203220,NARAKA: BLADEPOINT,August 2021,"55,168.2",-,-,"128,628"
1468810,鬼谷八荒 Tale of Immortal,Last 30 Days,"3,007.2",-278.4,-8.47%,"6,833"
1468810,鬼谷八荒 Tale of Immortal,April 2026,"3,285.6",-898.7,-21.48%,"7,223"
1468810,鬼谷八荒 Tale of Immortal,March 2026,"4,184.3","-1,461.5",-25.89%,"9,133"
1468810,鬼谷八荒 Tale of Immortal,February 2026,"5,645.8","+1,358.2",+31.68%,"13,432"
1468810,鬼谷八荒 Tale of Immortal,January 2026,"4,287.6",+993.9,+30.18%,"12,852"
1468810,鬼谷八荒 Tale of Immortal,December 2025,"3,293.7",+493.3,+17.62%,"7,425"
1468810,鬼谷八荒 Tale of Immortal,November 2025,"2,800.4",-480.6,-14.65%,"5,582"
1468810,鬼谷八荒 Tale of Immortal,October 2025,"3,281.0",-93.7,-2.78%,"7,125"
1468810,鬼谷八荒 Tale of Immortal,September 2025,"3,374.6",-786.1,-18.89%,"7,960"
1468810,鬼谷八荒 Tale of Immortal,August 2025,"4,160.7",+759.3,+22.32%,"8,249"
1468810,鬼谷八荒 Tale of Immortal,July 2025,"3,401.5",+23.6,+0.70%,"6,840"
1468810,鬼谷八荒 Tale of Immortal,June 2025,"3,377.8",-214.2,-5.96%,"7,435"
1468810,鬼谷八荒 Tale of Immortal,May 2025,"3,592.0",+89.1,+2.54%,"7,829"
1468810,鬼谷八荒 Tale of Immortal,April 2025,"3,502.9","-1,026.4",-22.66%,"7,773"
1468810,鬼谷八荒 Tale of Immortal,March 2025,"4,529.3","-1,713.8",-27.45%,"9,953"
1468810,鬼谷八荒 Tale of Immortal,February 2025,"6,243.1","-2,944.0",-32.04%,"13,821"
1468810,鬼谷八荒 Tale of Immortal,January 2025,"9,187.1","+3,936.8",+74.98%,"24,802"
1468810,鬼谷八荒 Tale of Immortal,December 2024,"5,250.3","+1,259.5",+31.56%,"24,435"
1468810,鬼谷八荒 Tale of Immortal,November 2024,"3,990.8",+607.5,+17.96%,"9,639"
1468810,鬼谷八荒 Tale of Immortal,October 2024,"3,383.3",+142.2,+4.39%,"7,192"
1468810,鬼谷八荒 Tale of Immortal,September 2024,"3,241.1",-341.8,-9.54%,"6,893"
1468810,鬼谷八荒 Tale of Immortal,August 2024,"3,582.9",+1.5,+0.04%,"7,953"
1468810,鬼谷八荒 Tale of Immortal,July 2024,"3,581.4",+399.1,+12.54%,"7,091"
1468810,鬼谷八荒 Tale of Immortal,June 2024,"3,182.3",+315.3,+11.00%,"6,470"
1468810,鬼谷八荒 Tale of Immortal,May 2024,"2,867.1",-509.6,-15.09%,"6,473"
1468810,鬼谷八荒 Tale of Immortal,April 2024,"3,376.7",-447.7,-11.71%,"7,384"
1468810,鬼谷八荒 Tale of Immortal,March 2024,"3,824.3","-1,015.9",-20.99%,"8,194"
1468810,鬼谷八荒 Tale of Immortal,February 2024,"4,840.2",+382.4,+8.58%,"9,941"
1468810,鬼谷八荒 Tale of Immortal,January 2024,"4,457.8",+802.1,+21.94%,"9,413"
1468810,鬼谷八荒 Tale of Immortal,December 2023,"3,655.7",-128.6,-3.40%,"7,755"
1468810,鬼谷八荒 Tale of Immortal,November 2023,"3,784.2",+373.7,+10.96%,"8,277"
1468810,鬼谷八荒 Tale of Immortal,October 2023,"3,410.6",+255.7,+8.11%,"6,900"
1468810,鬼谷八荒 Tale of Immortal,September 2023,"3,154.8",-397.9,-11.20%,"6,765"
1468810,鬼谷八荒 Tale of Immortal,August 2023,"3,552.7","-1,177.1",-24.89%,"7,149"
1468810,鬼谷八荒 Tale of Immortal,July 2023,"4,729.8","-4,258.8",-47.38%,"10,880"
1468810,鬼谷八荒 Tale of Immortal,June 2023,"8,988.6","+3,352.2",+59.47%,"27,712"
1468810,鬼谷八荒 Tale of Immortal,May 2023,"5,636.5","+1,565.0",+38.44%,"30,790"
1468810,鬼谷八荒 Tale of Immortal,April 2023,"4,071.5","-1,253.7",-23.54%,"9,613"
1468810,鬼谷八荒 Tale of Immortal,March 2023,"5,325.2","-1,015.7",-16.02%,"12,975"
1468810,鬼谷八荒 Tale of Immortal,February 2023,"6,340.9","+1,441.3",+29.42%,"17,485"
1468810,鬼谷八荒 Tale of Immortal,January 2023,"4,899.6",+313.4,+6.83%,"9,119"
1468810,鬼谷八荒 Tale of Immortal,December 2022,"4,586.2",-323.5,-6.59%,"16,168"
1468810,鬼谷八荒 Tale of Immortal,November 2022,"4,909.7",-964.7,-16.42%,"10,200"
1468810,鬼谷八荒 Tale of Immortal,October 2022,"5,874.4","+1,589.0",+37.08%,"15,466"
1468810,鬼谷八荒 Tale of Immortal,September 2022,"4,285.5",-715.0,-14.30%,"9,078"
1468810,鬼谷八荒 Tale of Immortal,August 2022,"5,000.5","-4,661.9",-48.25%,"10,446"
1468810,鬼谷八荒 Tale of Immortal,July 2022,"9,662.4","+4,803.5",+98.86%,"27,686"
1468810,鬼谷八荒 Tale of Immortal,June 2022,"4,858.9","+2,035.0",+72.06%,"25,703"
1468810,鬼谷八荒 Tale of Immortal,May 2022,"2,824.0","-3,077.6",-52.15%,"7,409"
1468810,鬼谷八荒 Tale of Immortal,April 2022,"5,901.6","-1,265.6",-17.66%,"13,803"
1468810,鬼谷八荒 Tale of Immortal,March 2022,"7,167.3","-3,977.8",-35.69%,"15,758"
1468810,鬼谷八荒 Tale of Immortal,February 2022,"11,145.1",-342.1,-2.98%,"26,805"
1468810,鬼谷八荒 Tale of Immortal,January 2022,"11,487.2","+2,959.0",+34.70%,"26,330"
1468810,鬼谷八荒 Tale of Immortal,December 2021,"8,528.3","-3,117.1",-26.77%,"22,879"
1468810,鬼谷八荒 Tale of Immortal,November 2021,"11,645.4","+4,051.4",+53.35%,"33,303"
1468810,鬼谷八荒 Tale of Immortal,October 2021,"7,594.0","+2,527.5",+49.89%,"33,228"
1468810,鬼谷八荒 Tale of Immortal,September 2021,"5,066.5",-108.2,-2.09%,"13,300"
1468810,鬼谷八荒 Tale of Immortal,August 2021,"5,174.7","-3,497.9",-40.33%,"11,455"
1468810,鬼谷八荒 Tale of Immortal,July 2021,"8,672.6","+3,381.3",+63.90%,"26,018"
1468810,鬼谷八荒 Tale of Immortal,June 2021,"5,291.3","-1,713.6",-24.46%,"22,576"
1468810,鬼谷八荒 Tale of Immortal,May 2021,"7,004.9","-13,597.4",-66.00%,"18,587"
1468810,鬼谷八荒 Tale of Immortal,April 2021,"20,602.3","-20,231.5",-49.55%,"81,636"
1468810,鬼谷八荒 Tale of Immortal,March 2021,"40,833.8","-36,563.9",-47.24%,"132,358"
1468810,鬼谷八荒 Tale of Immortal,February 2021,"77,397.6",-,-,"183,985"
238960,Path of Exile,Last 30 Days,"13,981.9","-9,878.7",-41.40%,"36,033"
238960,Path of Exile,April 2026,"23,860.6","-34,279.3",-58.96%,"53,761"
238960,Path of Exile,March 2026,"58,139.9","+47,172.0",+430.09%,"184,284"
238960,Path of Exile,February 2026,"10,967.9","+2,357.9",+27.39%,"40,662"
238960,Path of Exile,January 2026,"8,610.0","-4,897.1",-36.26%,"50,223"
238960,Path of Exile,December 2025,"13,507.1","-52,524.4",-79.54%,"39,053"
238960,Path of Exile,November 2025,"66,031.5","+59,622.4",+930.28%,"160,397"
238960,Path of Exile,October 2025,"6,409.1",+675.2,+11.78%,"184,633"
238960,Path of Exile,September 2025,"5,733.9","-10,004.3",-63.57%,"9,990"
238960,Path of Exile,August 2025,"15,738.1","-27,727.5",-63.79%,"37,964"
238960,Path of Exile,July 2025,"43,465.6","-7,390.2",-14.53%,"88,896"
238960,Path of Exile,June 2025,"50,855.8","+45,734.6",+893.03%,"178,443"
238960,Path of Exile,May 2025,"5,121.3",-116.0,-2.22%,"10,621"
238960,Path of Exile,April 2025,"5,237.3","-13,115.5",-71.46%,"11,761"
238960,Path of Exile,March 2025,"18,352.8",-707.3,-3.71%,"46,485"
238960,Path of Exile,February 2025,"19,060.1","+12,422.2",+187.14%,"91,948"
238960,Path of Exile,January 2025,"6,637.9","-2,801.8",-29.68%,"13,039"
238960,Path of Exile,December 2024,"9,439.7","-5,224.9",-35.63%,"24,806"
238960,Path of Exile,November 2024,"14,664.6","+2,710.3",+22.67%,"30,701"
238960,Path of Exile,October 2024,"11,954.3","-16,965.4",-58.66%,"24,283"
238960,Path of Exile,September 2024,"28,919.7","-47,581.8",-62.20%,"65,601"
238960,Path of Exile,August 2024,"76,501.5","+48,491.3",+173.12%,"163,118"
238960,Path of Exile,July 2024,"28,010.2","+20,096.8",+253.96%,"228,398"
238960,Path of Exile,June 2024,"7,913.3","-10,171.5",-56.24%,"14,873"
238960,Path of Exile,May 2024,"18,084.8","-34,559.5",-65.65%,"40,961"
238960,Path of Exile,April 2024,"52,644.2","+35,254.0",+202.72%,"121,974"
238960,Path of Exile,March 2024,"17,390.3","-1,971.2",-10.18%,"187,416"
238960,Path of Exile,February 2024,"19,361.4","-27,587.2",-58.76%,"38,693"
238960,Path of Exile,January 2024,"46,948.6","-13,316.6",-22.10%,"93,689"
238960,Path of Exile,December 2023,"60,265.2","+46,757.8",+346.16%,"167,593"
238960,Path of Exile,November 2023,"13,507.4","-9,754.5",-41.93%,"27,445"
238960,Path of Exile,October 2023,"23,261.9","-23,904.0",-50.68%,"49,133"
238960,Path of Exile,September 2023,"47,165.9","+5,983.1",+14.53%,"89,607"
238960,Path of Exile,August 2023,"41,182.8","+27,925.7",+210.65%,"165,243"
238960,Path of Exile,July 2023,"13,257.1","-3,673.6",-21.70%,"20,229"
238960,Path of Exile,June 2023,"16,930.7","-19,997.3",-54.15%,"27,340"
238960,Path of Exile,May 2023,"36,927.9","-31,560.6",-46.08%,"79,261"
238960,Path of Exile,April 2023,"68,488.6","+53,958.3",+371.35%,"209,526"
238960,Path of Exile,March 2023,"14,530.3","-6,675.6",-31.48%,"20,743"
238960,Path of Exile,February 2023,"21,205.9","-14,350.0",-40.36%,"35,314"
238960,Path of Exile,January 2023,"35,555.9","-4,731.9",-11.75%,"61,685"
238960,Path of Exile,December 2022,"40,287.7","+32,670.4",+428.89%,"127,169"
238960,Path of Exile,November 2022,"7,617.4","-4,020.3",-34.55%,"22,330"
238960,Path of Exile,October 2022,"11,637.6","-17,746.9",-60.40%,"28,030"
238960,Path of Exile,September 2022,"29,384.5","+1,083.9",+3.83%,"60,837"
238960,Path of Exile,August 2022,"28,300.6","+15,903.7",+128.29%,"151,145"
238960,Path of Exile,July 2022,"12,396.9","-15,838.0",-56.09%,"25,422"
238960,Path of Exile,June 2022,"28,234.8","-6,180.8",-17.96%,"55,119"
238960,Path of Exile,May 2022,"34,415.6","+24,644.9",+252.23%,"131,010"
238960,Path of Exile,April 2022,"9,770.7","-11,259.0",-53.54%,"21,433"
238960,Path of Exile,March 2022,"21,029.8","-27,603.2",-56.76%,"40,699"
238960,Path of Exile,February 2022,"48,633.0","+40,333.9",+486.00%,"158,140"
238960,Path of Exile,January 2022,"8,299.1","-8,296.3",-49.99%,"19,478"
238960,Path of Exile,December 2021,"16,595.4","-19,677.4",-54.25%,"44,935"
238960,Path of Exile,November 2021,"36,272.8","+10,348.5",+39.92%,"77,811"
238960,Path of Exile,October 2021,"25,924.3","+11,567.6",+80.57%,"148,447"
238960,Path of Exile,September 2021,"14,356.8","-15,434.0",-51.81%,"28,338"
238960,Path of Exile,August 2021,"29,790.8","+10,408.0",+53.70%,"64,671"
238960,Path of Exile,July 2021,"19,382.9","+6,090.1",+45.82%,"116,106"
238960,Path of Exile,June 2021,"13,292.8","-26,262.5",-66.39%,"28,019"
238960,Path of Exile,May 2021,"39,555.2","-4,525.5",-10.27%,"92,312"
238960,Path of Exile,April 2021,"44,080.7","+23,818.9",+117.56%,"155,138"
238960,Path of Exile,March 2021,"20,261.8","-26,658.1",-56.82%,"43,963"
238960,Path of Exile,February 2021,"46,919.9",-765.7,-1.61%,"90,539"
238960,Path of Exile,January 2021,"47,685.6","+34,988.0",+275.55%,"157,091"
238960,Path of Exile,December 2020,"12,697.6","-5,145.3",-28.84%,"36,730"
238960,Path of Exile,November 2020,"17,842.9","-20,594.4",-53.58%,"37,936"
238960,Path of Exile,October 2020,"38,437.3","+6,387.2",+19.93%,"75,814"
238960,Path of Exile,September 2020,"32,050.1","+13,220.6",+70.21%,"121,595"
238960,Path of Exile,August 2020,"18,829.5","-16,011.4",-45.96%,"38,067"
238960,Path of Exile,July 2020,"34,840.9","+4,761.6",+15.83%,"64,732"
238960,Path of Exile,June 2020,"30,079.3","+11,225.0",+59.54%,"125,432"
238960,Path of Exile,May 2020,"18,854.3","-20,380.8",-51.95%,"39,620"
238960,Path of Exile,April 2020,"39,235.1","-3,097.8",-7.32%,"73,985"
238960,Path of Exile,March 2020,"42,332.8","+24,751.2",+140.78%,"132,508"
238960,Path of Exile,February 2020,"17,581.7","-22,397.1",-56.02%,"41,010"
238960,Path of Exile,January 2020,"39,978.8","-1,709.3",-4.10%,"84,600"
238960,Path of Exile,December 2019,"41,688.0","+29,611.3",+245.19%,"117,757"
238960,Path of Exile,November 2019,"12,076.7","-2,830.7",-18.99%,"24,832"
238960,Path of Exile,October 2019,"14,907.5","-10,352.7",-40.98%,"31,634"
238960,Path of Exile,September 2019,"25,260.2","+14,316.5",+130.82%,"74,653"
238960,Path of Exile,August 2019,"10,943.6","-15,470.6",-58.57%,"25,500"
238960,Path of Exile,July 2019,"26,414.3","-22,076.8",-45.53%,"53,530"
238960,Path of Exile,June 2019,"48,491.1","+35,387.0",+270.05%,"113,258"
238960,Path of Exile,May 2019,"13,104.1","-5,849.8",-30.86%,"33,842"
238960,Path of Exile,April 2019,"18,953.8","-17,030.9",-47.33%,"40,773"
238960,Path of Exile,March 2019,"35,984.7","+21,772.0",+153.19%,"111,114"
238960,Path of Exile,February 2019,"14,212.8","-22,553.5",-61.34%,"33,488"
238960,Path of Exile,January 2019,"36,766.3","-14,555.6",-28.36%,"77,233"
238960,Path of Exile,December 2018,"51,321.9","+36,775.7",+252.82%,"123,462"
238960,Path of Exile,November 2018,"14,546.2","-4,974.4",-25.48%,"27,484"
238960,Path of Exile,October 2018,"19,520.6","-16,588.3",-45.94%,"39,108"
238960,Path of Exile,September 2018,"36,108.9","+23,104.6",+177.67%,"75,484"
238960,Path of Exile,August 2018,"13,004.3","-6,981.4",-34.93%,"75,364"
238960,Path of Exile,July 2018,"19,985.7","-22,065.4",-52.47%,"42,784"
238960,Path of Exile,June 2018,"42,051.1","+26,394.0",+168.58%,"95,824"
238960,Path of Exile,May 2018,"15,657.0","-5,759.6",-26.89%,"42,316"
238960,Path of Exile,April 2018,"21,416.6","-15,088.1",-41.33%,"45,570"
238960,Path of Exile,March 2018,"36,504.6","+23,689.0",+184.84%,"81,781"
238960,Path of Exile,February 2018,"12,815.6","-13,366.2",-51.05%,"27,843"
238960,Path of Exile,January 2018,"26,181.9","-4,775.5",-15.43%,"51,656"
238960,Path of Exile,December 2017,"30,957.4","+20,023.8",+183.14%,"70,314"
238960,Path of Exile,November 2017,"10,933.5","-3,937.3",-26.48%,"28,475"
238960,Path of Exile,October 2017,"14,870.8","-13,808.8",-48.15%,"31,448"
238960,Path of Exile,September 2017,"28,679.6","-17,797.7",-38.29%,"60,597"
238960,Path of Exile,August 2017,"46,477.4","+37,445.2",+414.57%,"98,110"
238960,Path of Exile,July 2017,"9,032.2","-1,067.6",-10.57%,"17,660"
238960,Path of Exile,June 2017,"10,099.8",-823.6,-7.54%,"18,274"
238960,Path of Exile,May 2017,"10,923.4","-6,418.9",-37.01%,"19,390"
238960,Path of Exile,April 2017,"17,342.3","-10,877.0",-38.54%,"34,829"
238960,Path of Exile,March 2017,"28,219.3","+17,425.4",+161.44%,"65,200"
238960,Path of Exile,February 2017,"10,793.9","-5,684.8",-34.50%,"18,905"
238960,Path of Exile,January 2017,"16,478.7","-7,287.3",-30.66%,"30,442"
238960,Path of Exile,December 2016,"23,766.0","+15,216.0",+177.97%,"46,807"
238960,Path of Exile,November 2016,"8,550.0","-3,443.8",-28.71%,"15,690"
238960,Path of Exile,October 2016,"11,993.7","-4,550.2",-27.50%,"23,384"
238960,Path of Exile,September 2016,"16,544.0","+11,500.2",+228.01%,"33,220"
238960,Path of Exile,August 2016,"5,043.8","-2,381.3",-32.07%,"8,356"
238960,Path of Exile,July 2016,"7,425.1","-4,308.9",-36.72%,"13,960"
238960,Path of Exile,June 2016,"11,733.9","+6,033.2",+105.83%,"26,111"
238960,Path of Exile,May 2016,"5,700.8","-4,918.7",-46.32%,"11,266"
238960,Path of Exile,April 2016,"10,619.5","-6,133.1",-36.61%,"22,159"
238960,Path of Exile,March 2016,"16,752.6","+10,798.9",+181.38%,"37,266"
238960,Path of Exile,February 2016,"5,953.7","-3,748.8",-38.64%,"10,241"
238960,Path of Exile,January 2016,"9,702.5",+2.7,+0.03%,"18,744"
238960,Path of Exile,December 2015,"9,699.8","+4,953.9",+104.38%,"22,345"
238960,Path of Exile,November 2015,"4,745.9","-1,074.0",-18.45%,"10,025"
238960,Path of Exile,October 2015,"5,819.9",+143.3,+2.52%,"11,805"
238960,Path of Exile,September 2015,"5,676.6","-5,578.3",-49.56%,"10,759"
238960,Path of Exile,August 2015,"11,254.9","-2,274.4",-16.81%,"23,239"
238960,Path of Exile,July 2015,"13,529.2","+9,496.8",+235.51%,"32,284"
238960,Path of Exile,June 2015,"4,032.4","-1,385.0",-25.57%,"6,689"
238960,Path of Exile,May 2015,"5,417.4",+167.9,+3.20%,"9,818"
238960,Path of Exile,April 2015,"5,249.5",+376.4,+7.72%,"9,761"
238960,Path of Exile,March 2015,"4,873.1",-600.5,-10.97%,"9,857"
238960,Path of Exile,February 2015,"5,473.6","-1,698.2",-23.68%,"9,982"
238960,Path of Exile,January 2015,"7,171.8",+655.7,+10.06%,"12,184"
238960,Path of Exile,December 2014,"6,516.1","+2,179.8",+50.27%,"13,689"
238960,Path of Exile,November 2014,"4,336.3","-1,503.4",-25.74%,"8,257"
238960,Path of Exile,October 2014,"5,839.7","-3,352.9",-36.47%,"10,832"
238960,Path of Exile,September 2014,"9,192.6","+1,363.7",+17.42%,"19,303"
238960,Path of Exile,August 2014,"7,829.0","+3,691.3",+89.21%,"24,493"
238960,Path of Exile,July 2014,"4,137.7",+236.9,+6.07%,"6,922"
238960,Path of Exile,June 2014,"3,900.8",-584.3,-13.03%,"6,713"
238960,Path of Exile,May 2014,"4,485.1","-1,300.2",-22.47%,"8,630"
238960,Path of Exile,April 2014,"5,785.4","-2,808.6",-32.68%,"10,266"
238960,Path of Exile,March 2014,"8,594.0","+2,590.5",+43.15%,"19,489"
238960,Path of Exile,February 2014,"6,003.5","-2,353.4",-28.16%,"11,782"
238960,Path of Exile,January 2014,"8,356.9","-2,008.5",-19.38%,"15,468"
238960,Path of Exile,December 2013,"10,365.4","-5,900.3",-36.27%,"19,838"
238960,Path of Exile,November 2013,"16,265.7","-3,081.2",-15.93%,"32,066"
238960,Path of Exile,October 2013,"19,346.9",-,-,"34,371"
346110,ARK: Survival Evolved,Last 30 Days,"16,890.3",-602.5,-3.44%,"29,972"
346110,ARK: Survival Evolved,April 2026,"17,492.7","-1,758.1",-9.13%,"31,542"
346110,ARK: Survival Evolved,March 2026,"19,250.8","-1,252.2",-6.11%,"35,280"
346110,ARK: Survival Evolved,February 2026,"20,502.9","-1,439.5",-6.56%,"35,363"
346110,ARK: Survival Evolved,January 2026,"21,942.5","+2,926.7",+15.39%,"37,546"
346110,ARK: Survival Evolved,December 2025,"19,015.8","+1,465.9",+8.35%,"34,047"
346110,ARK: Survival Evolved,November 2025,"17,549.9",-346.8,-1.94%,"30,335"
346110,ARK: Survival Evolved,October 2025,"17,896.7","+1,588.0",+9.74%,"33,664"
346110,ARK: Survival Evolved,September 2025,"16,308.7","-4,486.4",-21.57%,"29,726"
346110,ARK: Survival Evolved,August 2025,"20,795.1","-3,779.5",-15.38%,"37,007"
346110,ARK: Survival Evolved,July 2025,"24,574.7","-7,911.7",-24.35%,"42,828"
346110,ARK: Survival Evolved,June 2025,"32,486.3","+9,032.9",+38.51%,"65,286"
346110,ARK: Survival Evolved,May 2025,"23,453.4","+1,177.9",+5.29%,"41,042"
346110,ARK: Survival Evolved,April 2025,"22,275.5","-2,012.3",-8.29%,"39,713"
346110,ARK: Survival Evolved,March 2025,"24,287.8","-1,471.6",-5.71%,"40,602"
346110,ARK: Survival Evolved,February 2025,"25,759.4","-1,084.3",-4.04%,"43,024"
346110,ARK: Survival Evolved,January 2025,"26,843.7","+2,234.3",+9.08%,"43,631"
346110,ARK: Survival Evolved,December 2024,"24,609.4","+1,700.7",+7.42%,"40,688"
346110,ARK: Survival Evolved,November 2024,"22,908.7",+817.4,+3.70%,"40,477"
346110,ARK: Survival Evolved,October 2024,"22,091.3",+121.2,+0.55%,"39,316"
346110,ARK: Survival Evolved,September 2024,"21,970.2","-3,045.7",-12.17%,"39,578"
346110,ARK: Survival Evolved,August 2024,"25,015.8",+886.1,+3.67%,"41,497"
346110,ARK: Survival Evolved,July 2024,"24,129.8",+498.5,+2.11%,"40,559"
346110,ARK: Survival Evolved,June 2024,"23,631.3","+1,877.1",+8.63%,"39,597"
346110,ARK: Survival Evolved,May 2024,"21,754.1",-318.6,-1.44%,"38,243"
346110,ARK: Survival Evolved,April 2024,"22,072.7",+474.8,+2.20%,"38,737"
346110,ARK: Survival Evolved,March 2024,"21,597.9",+47.4,+0.22%,"36,713"
346110,ARK: Survival Evolved,February 2024,"21,550.5","-3,668.7",-14.55%,"37,022"
346110,ARK: Survival Evolved,January 2024,"25,219.2",-807.0,-3.10%,"41,787"
346110,ARK: Survival Evolved,December 2023,"26,026.3","-8,073.4",-23.68%,"45,768"
346110,ARK: Survival Evolved,November 2023,"34,099.7","-7,246.5",-17.53%,"65,068"
346110,ARK: Survival Evolved,October 2023,"41,346.2","+5,238.8",+14.51%,"75,908"
346110,ARK: Survival Evolved,September 2023,"36,107.4","-5,423.4",-13.06%,"61,055"
346110,ARK: Survival Evolved,August 2023,"41,530.8","-6,726.4",-13.94%,"66,034"
346110,ARK: Survival Evolved,July 2023,"48,257.1","+4,180.4",+9.48%,"72,446"
346110,ARK: Survival Evolved,June 2023,"44,076.8","+1,574.0",+3.70%,"70,615"
346110,ARK: Survival Evolved,May 2023,"42,502.7","-2,469.6",-5.49%,"69,526"
346110,ARK: Survival Evolved,April 2023,"44,972.3","+1,625.7",+3.75%,"73,447"
346110,ARK: Survival Evolved,March 2023,"43,346.6","-6,215.4",-12.54%,"75,697"
346110,ARK: Survival Evolved,February 2023,"49,562.0","-10,156.1",-17.01%,"83,672"
346110,ARK: Survival Evolved,January 2023,"59,718.1","+5,142.4",+9.42%,"94,570"
346110,ARK: Survival Evolved,December 2022,"54,575.7","+7,418.1",+15.73%,"87,058"
346110,ARK: Survival Evolved,November 2022,"47,157.6","+2,063.3",+4.58%,"81,482"
346110,ARK: Survival Evolved,October 2022,"45,094.3",-650.0,-1.42%,"76,139"
346110,ARK: Survival Evolved,September 2022,"45,744.3","-11,146.2",-19.59%,"77,774"
346110,ARK: Survival Evolved,August 2022,"56,890.5","-30,036.3",-34.55%,"96,148"
346110,ARK: Survival Evolved,July 2022,"86,926.8","-10,297.3",-10.59%,"149,693"
346110,ARK: Survival Evolved,June 2022,"97,224.1","+52,428.7",+117.04%,"247,292"
346110,ARK: Survival Evolved,May 2022,"44,795.4","-1,847.4",-3.96%,"75,922"
346110,ARK: Survival Evolved,April 2022,"46,642.8","+8,423.1",+22.04%,"83,133"
346110,ARK: Survival Evolved,March 2022,"38,219.7","-11,964.4",-23.84%,"61,402"
346110,ARK: Survival Evolved,February 2022,"50,184.1","-11,794.6",-19.03%,"86,443"
346110,ARK: Survival Evolved,January 2022,"61,978.7","+8,705.4",+16.34%,"96,650"
346110,ARK: Survival Evolved,December 2021,"53,273.3","+12,713.5",+31.34%,"92,234"
346110,ARK: Survival Evolved,November 2021,"40,559.9","+3,592.8",+9.72%,"69,159"
346110,ARK: Survival Evolved,October 2021,"36,967.1","-2,522.4",-6.39%,"66,708"
346110,ARK: Survival Evolved,September 2021,"39,489.5","-8,058.7",-16.95%,"66,133"
346110,ARK: Survival Evolved,August 2021,"47,548.1","-8,369.5",-14.97%,"73,618"
346110,ARK: Survival Evolved,July 2021,"55,917.7","-18,758.8",-25.12%,"95,701"
346110,ARK: Survival Evolved,June 2021,"74,676.5","+29,257.5",+64.42%,"147,475"
346110,ARK: Survival Evolved,May 2021,"45,419.0","-1,259.1",-2.70%,"84,679"
346110,ARK: Survival Evolved,April 2021,"46,678.1","-2,642.3",-5.36%,"73,572"
346110,ARK: Survival Evolved,March 2021,"49,320.4","-12,465.2",-20.17%,"76,387"
346110,ARK: Survival Evolved,February 2021,"61,785.6","-1,374.5",-2.18%,"98,637"
346110,ARK: Survival Evolved,January 2021,"63,160.1","+6,836.0",+12.14%,"92,006"
346110,ARK: Survival Evolved,December 2020,"56,324.1",-101.5,-0.18%,"86,471"
346110,ARK: Survival Evolved,November 2020,"56,425.6","+14,665.6",+35.12%,"98,433"
346110,ARK: Survival Evolved,October 2020,"41,760.0","-3,480.5",-7.69%,"71,828"
346110,ARK: Survival Evolved,September 2020,"45,240.5","-2,530.1",-5.30%,"73,081"
346110,ARK: Survival Evolved,August 2020,"47,770.6","-9,393.4",-16.43%,"75,208"
346110,ARK: Survival Evolved,July 2020,"57,164.0","-2,271.7",-3.82%,"90,664"
346110,ARK: Survival Evolved,June 2020,"59,435.7","-1,482.4",-2.43%,"97,813"
346110,ARK: Survival Evolved,May 2020,"60,918.1","-21,173.2",-25.79%,"101,631"
346110,ARK: Survival Evolved,April 2020,"82,091.3","-5,647.4",-6.44%,"125,636"
346110,ARK: Survival Evolved,March 2020,"87,738.7","+34,344.5",+64.32%,"157,355"
346110,ARK: Survival Evolved,February 2020,"53,394.2","+7,738.3",+16.95%,"138,648"
